umap1	umap2	tok	year_label
8.035269	7.0355644	-micellar	3
13.558184	5.795975	ptka	3
3.8764637	12.506331	lisch	3
2.5364704	-0.53285986	-fit	3
19.112532	-2.2481465	monoester	3
5.3738933	-0.2795833	kkw	3
10.72638	10.969428	downloading	3
8.000373	0.34054044	urinanalysis	3
11.021893	6.268071	313.6	3
8.059143	2.3791795	species_229634	3
6.509861	5.785487	plain-	3
14.5507145	4.154748	95c	3
11.698206	5.9971924	103.19	3
10.9478445	-1.2366627	nonbenzodiazepine	3
17.529997	0.4469662	renter	3
11.770122	5.3495216	135.53	3
11.289533	4.308896	7795	3
-0.1860854	-0.0021581152	microcosm	3
18.71574	8.437042	parthenogenetic	3
10.390834	6.4082723	perstorp	3
12.403402	4.73461	gene_27072	3
16.008554	-1.0015745	rcasbp(a)gfp	3
11.83266	7.882082	650	3
8.629424	7.264446	xiphosura	3
13.176813	5.8001404	13,700	3
14.962818	1.3087335	methyl-5	3
1.2790834	-0.43268	-plaque	3
5.1672893	5.9422116	strobl	3
15.292081	6.388227	tnfa	3
6.107731	5.401338	undiagnostic	3
10.714597	7.799786	7415	3
15.966373	5.840388	gene_387210	3
14.696093	5.878668	glimmer3	3
9.709406	2.851121	gene_1388	3
12.434892	-3.468919	mannosidase	3
8.578904	3.8231835	yl)2,5	3
11.132368	0.9268219	tellez	3
0.97951436	-4.037454	riechelmann	3
13.824715	-0.2804093	unemotionality	3
10.3766	5.7795944	7542	3
7.9921074	13.395959	chromatoid	3
6.764116	5.9237022	enantiopreference	3
13.009509	2.4953895	anasthesisten	3
9.7352	-0.01939428	slovakia	3
4.1553884	5.563365	orthotropia	3
9.301629	2.491092	gene_818747	3
5.4395456	15.061779	a)n	3
8.808519	4.717578	1(sp1	3
9.21636	12.511625	embryo(s	3
7.169065	-0.44433045	chemical_mesh_d001190	3
3.91873	2.7052052	snp_rs10811661	3
12.564315	2.4313576	p2s5	3
10.296756	-3.7801077	lambdafl	3
12.731911	8.440001	f(1,146	3
6.673101	-7.3170905	poni	3
18.201609	4.947337	siler	3
4.241524	-4.3072667	servicing	3
0.6592916	2.3939893	0/1	3
7.516899	13.80296	smotif	3
13.706244	-2.8069193	11.3	3
13.843473	3.9921796	benton	3
8.092564	3.5307446	fluoromax-2	3
18.661545	11.60337	habig	3
12.915633	4.198031	i+l	3
9.450324	12.370845	gfp)-expresse	3
6.134502	9.596483	mgbd	3
9.166017	4.9024787	htsds	3
8.274847	2.543028	404.01	3
10.652729	-0.8186095	bosbach	3
11.174477	-0.6495273	tibolone	3
13.739353	8.316296	60.20	3
1.8876854	0.42797232	-incorporation	3
3.739774	-4.7819576	/yfp	3
12.625064	14.256597	ulvan	3
10.090034	2.4766753	wheatgerm	3
7.5488734	7.0044127	synthetase-1	3
13.806987	10.573871	gene_21956	3
5.5014305	5.189239	chemical_mesh_d015575	3
1.7628473	-1.1449319	oriscav	3
12.141831	11.195675	sclereid	3
8.939487	3.6978223	34095	3
9.000274	-3.882347	erf1	3
10.848296	-2.3778112	radicut	3
-0.2320497	0.80933964	lega	3
13.994648	1.3880315	131a	3
17.466116	9.500282	disease_mesh_d014607	3
13.996562	5.408993	usei	3
5.4692783	0.45231885	reverberation	3
6.9087725	7.873844	disease_mesh_d014205	3
15.227761	4.8579106	/215	3
14.074445	4.55078	champix	3
13.630487	5.6900754	-5.25	3
9.863459	1.4679675	fujikura	3
16.992867	9.621713	biomolecular	3
12.289748	5.607903	gene_100755764	3
11.268764	2.254036	buchsbaum	3
9.404647	-2.4845665	disease_mesh_c536664	3
4.4258876	2.5606525	gene_280800	3
7.044508	-3.5691135	policing	3
10.600383	2.2892501	sagie	3
15.1326275	-3.956272	species_179117	3
19.283613	-6.243782	unitarity	3
7.993849	-4.9257884	blastulae	3
11.863466	-5.2001915	ahxr	3
13.4056635	-1.6751463	gene_57314;15111	3
17.61889	2.9436445	116.9	3
17.16662	-0.4678174	0.0001	3
4.11856	-0.43945247	aetate	3
13.686137	-0.88845783	d4f	3
2.9809356	2.973416	gene_3492	3
10.829462	7.0669575	urinaire	3
5.2511005	-0.010991879	-cf3	3
7.938319	4.2312274	10div	3
10.296353	6.9984984	representa	3
15.493318	0.89836186	copolymerase	3
10.223335	6.2687206	tambem	3
17.436522	-6.2584014	tic	3
11.816836	7.7539015	chi29	3
12.164285	2.4300716	dt25	3
16.437347	4.0061517	134.6	3
9.912426	2.685016	/cycle	3
15.228353	0.068725646	r17779	3
19.71884	0.5260229	ram	3
8.066921	2.8339581	00301	3
2.084726	2.0181315	16q23	3
13.325006	3.5552723	eutn	3
4.672577	6.2982583	asico	3
6.225106	2.3513217	iusg	3
16.912418	4.7340775	5ai	3
9.427696	2.5928004	uup	3
5.4840484	2.3443003	chemical_mesh_c074463	3
3.1848056	4.0406485	h7a	3
4.509275	-1.583215	dpns	3
2.8836856	0.27423263	species_291982	3
8.52758	2.4957798	microcystin-	3
8.313067	14.04651	dinamelt	3
10.67705	0.70520395	gene_24423	3
13.954969	7.6084065	22.26	3
6.6899643	-3.1543772	immunoevasive	3
6.034931	-1.2602715	hlgb	3
10.671559	2.743857	disease_mesh_d014385	3
12.051124	1.243255	lucchinetti	3
6.070036	3.1128795	n68	3
14.6217	3.993256	x(p	3
6.427959	-5.8288755	noncrosse	3
9.505298	4.958864	s.11	3
9.226678	-3.9233923	koshland	3
13.48979	0.42871714	-minscore	3
2.7468305	14.653728	rmu	3
16.258406	-1.563625	ylh	3
0.43311656	-1.552528	gene_74195	3
7.138595	12.059611	ccss	3
9.207762	-6.118206	hcpcs	3
7.703948	-1.5839441	nyse	3
15.065392	6.509888	htot	3
7.049321	-0.9257503	dc9	3
10.622278	1.5676118	brazi	3
4.594533	3.4153407	-transport	3
2.6715121	5.693301	gene_161582	3
-0.20356779	3.237276	alcare	3
14.008335	1.9418988	15bc	3
16.257334	-0.060391676	sigma(c	3
8.812203	1.2598263	3.2.1.15	3
15.23923	-3.9764993	http://www.ebi.ac.uk/arrayexpress	3
3.754813	-0.642513	hypophyseal	3
5.445451	4.5715384	11,260	3
10.114188	-2.186315	coloade	3
7.457399	1.1788224	19606	3
14.820361	0.15318176	mvni	3
4.726326	4.3352194	x'beta	3
4.0374455	8.493674	permeation	3
19.27387	-0.845247	-inoculation	3
12.476155	-5.45185	gene_479139	3
5.0586305	0.70139176	10,000xg	3
7.6725345	6.590028	anarchism	3
22.623146	7.4553747	files	3
14.062969	-1.6729133	tconvs	3
5.57501	5.7502713	species_6570	3
14.334202	4.1802306	52'n	3
15.388444	5.7796664	alpha/2	3
12.5559	12.324662	ipth	3
5.430182	-1.739796	chemical_mesh_c534143	3
11.202901	-1.6626117	60l	3
4.061508	2.7400427	carbonyldiimidazole	3
-0.38894257	10.136812	tnp-	3
12.313405	8.80198	5.05	3
15.473542	-2.7457871	chemical_mesh_c000693	3
8.9228945	-0.9840454	nonfermented	3
10.627197	-2.098189	antinutrient	3
17.948267	0.57591647	inseparability	3
14.338643	7.9987426	90.38	3
15.660242	1.6363717	species_83554	3
9.360447	2.6977303	species_554167	3
8.949254	6.641445	b6.v	3
10.572008	8.127351	7255	3
10.259677	-0.57648176	parrot	3
12.982768	2.6488552	prufung	3
7.652347	8.577142	corresponded	3
15.701868	2.1339698	polymethylene	3
15.336469	3.8678205	gene_8326	3
10.278972	4.500299	acuminata	3
7.0757394	0.12313704	ah-3	3
4.123799	-0.49354082	80i	3
6.6331534	11.022414	mog33	3
15.64416	15.11399	unwelcoming	3
10.6056185	-1.0104374	headline	3
10.66072	7.7873416	gr15	3
11.82427	-0.9581401	chemical_mesh_c454807	3
10.79273	3.7049863	raeb2	3
11.026055	3.2442722	gene_5656915	3
7.790693	1.3682144	tete	3
9.471558	2.0742888	mct8	3
14.251842	-3.1095147	lppg	3
6.3188066	11.371506	-ablate	3
6.826807	3.1445389	multigas	3
11.167181	12.167185	3]rotaxane	3
10.794511	5.900252	ardenne	3
0.25008273	1.9710742	amf/	3
7.6380568	3.9543238	wsff	3
10.564183	4.5092473	7465	3
8.301898	10.800513	preepiglottic	3
6.2928696	3.5868065	r(14	3
12.353863	0.9030902	h1975	3
10.359254	3.5153723	p22tsp	3
18.234863	10.834858	ml.min-1	3
4.5521817	1.488758	dnamutation_c.393t	3
9.556815	0.85258204	gene_397662	3
11.371987	-5.2197847	syringyl	3
9.635226	1.5466844	ubs1	3
11.682376	2.7029579	findmodel	3
13.268088	-3.9707198	untuned	3
7.30209	4.3680778	species_702115	3
18.369722	-1.0150766	countersignature	3
1.2230805	1.2331932	czra	3
8.47674	1.2167542	suyab	3
16.628742	4.8317213	monotopic	3
1.4353977	3.085057	dfds	3
18.236135	7.164416	sg0	3
3.5918279	-1.0708243	trapeziectomy	3
10.168852	6.31852	gshr	3
10.836696	2.4003115	mausbach	3
8.263916	2.4198427	deltamicroh+	3
8.262232	6.3766084	ldbf	3
10.515263	14.662156	desmosome	3
9.60587	4.1631274	hla+	3
9.217156	6.0729184	gwu	3
8.735284	-0.22117765	parre	3
14.142023	1.4360332	species_10968	3
6.339615	2.8030875	r102	3
14.011177	2.3811	methyl-2-	3
11.790947	3.7315154	zerr	3
17.324907	-3.0106633	gene_4512	3
4.9966917	-0.5127197	gene_3382	3
7.8824434	-1.2586663	neurophonic	3
12.396077	11.5376625	gene_90550	3
19.907326	9.012622	chemical_mesh_c409045	3
6.466899	1.1596884	c161	3
9.154184	7.0502586	gene_843527	3
14.430142	3.642021	cprk	3
13.344512	7.9177995	calulate	3
2.8588908	4.4744787	abdominis	3
12.864897	-1.9207582	mntx	3
12.243551	6.8683743	3.092	3
6.211175	0.118438944	observed-	3
6.7793007	2.7913039	ic15	3
12.322418	7.4340463	-13.5	3
19.897844	7.0310087	gene_32158	3
10.612337	-2.3398507	derenzo	3
5.506758	1.3112524	grop	3
12.956968	6.637238	1,487	3
3.0117476	4.6174965	p=0.67	3
4.691391	4.3578978	parabad	3
7.528908	6.4175024	ti(1	3
7.436828	-2.7769072	honeycomb	3
8.363264	4.8267384	disease_mesh_c537846	3
8.970629	3.6594949	bahawal	3
8.016326	7.186736	eustigmatophyceae	3
12.243829	11.497889	-l4	3
9.974969	4.5698357	ladabaum	3
5.5038924	-7.2102714	qma	3
4.6567597	-2.5312278	erj	3
9.294639	0.9336198	disease_mesh_c536654	3
8.724046	4.036609	nanopharmaceutical	3
11.103614	7.6760535	8749	3
14.667026	8.406338	204.3	3
7.476529	6.2199473	disease_mesh_c538375	3
5.6638193	8.362467	fissioning	3
17.019108	-0.21897636	-end	3
13.559212	9.05372	0.00078	3
11.128746	6.818121	5,803	3
11.67962	-3.7138896	gene_4281	3
16.109657	8.547001	decompensated	3
13.22991	-1.5038933	kennel	3
11.825759	3.4294293	dostoevsky	3
9.300717	2.0940473	chemical_mesh_d011083	3
8.287974	-0.69079494	juba	3
16.5753	-1.8217238	modwt	3
8.200365	7.6005545	neoptera	3
7.8353014	2.192517	species_3331	3
16.680498	-7.863346	healthy	3
2.9686015	2.0952675	gene_28504	3
5.7040873	11.034224	appxps1	3
14.5093975	3.4734962	catecholate	3
9.178033	7.447188	semejante	3
13.246074	12.999743	antigenaemia	3
15.231046	8.929981	subepicardially	3
11.017429	1.1388952	forns	3
7.539558	10.881507	chemical_mesh_c062735	3
7.30887	4.59811	3c18	3
17.062435	2.9931703	116.8	3
11.038598	-5.8406067	1beta	3
19.563143	-1.2136761	-72q	3
14.849601	-6.791729	superstition	3
10.947864	3.5112994	albini	3
16.194471	0.26146558	hondura	3
11.280849	1.4458773	cd44h	3
5.318792	12.329506	spms	3
11.82309	8.833928	1.025	3
13.502179	1.4221987	grammarian	3
-1.2250996	2.1211681	leed	3
10.641697	2.0347636	grandkid	3
-2.6621263	8.293274	lesional	3
16.56737	4.1977	7(a)-7(d	3
8.927929	5.859749	huxham	3
7.753024	6.991149	temporofrontal	3
3.6877284	7.2175217	effortless	3
3.739775	8.246078	e16.0	3
16.926224	10.373622	extinguisher	3
11.480825	0.9894691	shafir	3
-1.3972063	-1.8599172	cnst	3
11.358233	14.433834	diafiltere	3
8.440324	-3.4358263	+800	3
9.958094	5.7441897	coelbe	3
15.763527	3.1367128	bix	3
15.750123	-0.4702492	unhappy	3
5.102032	8.127557	chemical_mesh_d000077606	3
14.583475	8.156029	90.00	3
7.480858	0.74412435	klimov	3
14.083616	10.784767	siah	3
9.4227705	2.2616963	agg1	3
8.782068	10.380752	laccase	3
-1.7451053	3.805475	23-	3
8.834588	7.602171	disease_mesh_d005633	3
13.145508	7.7989388	32.04	3
-2.5473552	6.2154512	dmt1	3
11.255	3.2162473	decamp	3
2.2941134	-1.3668972	arl8	3
6.3608136	6.3401937	22.96	3
-1.30645	5.882173	whammy	3
21.33148	7.7003617	septotemporal	3
12.269438	0.4311159	halley	3
10.924316	3.622974	sw-41	3
3.7528837	1.9266912	mean+2sd	3
13.435476	0.910497	saos2	3
8.025559	5.791791	gene_326270	3
9.065244	-4.7610645	chemoradiation	3
6.7453084	-8.165776	analogy	3
10.33558	1.0039917	gene_140868	3
7.1392493	8.105675	gene_55226	3
3.8457942	2.8756928	gene_10279	3
5.8802786	6.9509234	species_339670	3
13.38597	10.082809	gelatinise	3
10.043706	3.108347	rahn	3
13.012755	10.704166	alvac	3
14.361297	-1.4845499	etobicoke	3
0.89898896	5.4923577	umscs	3
5.4233055	12.09996	-/-/	3
12.992762	1.2197515	qexp	3
8.955883	3.9079204	gusta	3
10.900818	-0.7489781	etaba	3
13.157142	1.1727473	d(w	3
4.4784045	4.89377	hr=1.06	3
11.560764	8.757186	2980	3
11.137406	-4.7274027	genotype-	3
7.9865594	11.9893	trp264	3
9.041714	1.4274584	disease_mesh_c563866	3
13.057017	1.305249	wearne	3
9.487529	1.8745664	lantox	3
9.299948	-0.7275797	sf-8	3
5.6772494	-4.237341	dr9	3
12.041202	-1.1717283	narayanan	3
14.540455	0.98930746	muybridge	3
9.052626	6.0701327	tgradient	3
8.984213	-1.783462	chemical_mesh_c082722	3
11.195224	4.193255	garofolo	3
4.1723537	3.597976	hrpr	3
0.53856033	4.4439583	species_1747	3
16.049698	-1.6605604	transplantion	3
5.198803	4.369297	ft15	3
6.8476195	2.8975184	gene_853272	3
19.51667	5.4019494	misconnection	3
7.197006	10.070823	cholecalciferol	3
16.820251	2.6809673	120.3	3
7.994427	5.0818586	caue	3
5.0435395	12.5473995	gene_1434	3
15.536824	2.0919828	2,8	3
11.311437	6.8694234	scto2	3
18.278212	-5.4017186	disease_mesh_d015493	3
13.009242	-7.808971	factt	3
7.732393	-3.3171551	8ohg	3
6.492186	6.2765203	species_210441	3
12.812949	0.4979951	grethe	3
7.146536	0.3055095	viruses	3
3.3360987	-2.0166924	hfbr	3
11.496195	4.879319	148.69	3
12.608901	-3.8640327	absorptiometer	3
16.06602	10.468835	cav-1	3
8.904505	0.9839419	cxk	3
14.309423	7.8244743	38/55	3
5.7271996	8.689489	whipping	3
13.894538	1.4319273	maltosyl	3
5.936843	2.3930595	-motifs	3
5.70321	-0.25336894	bub1	3
11.3660965	5.1697283	populating	3
5.167139	0.97538733	glutaconyl	3
9.501812	2.585017	gene_13612	3
16.889147	6.8306117	personnes	3
11.442069	-2.5318563	0020	3
9.3782425	4.048116	montclair	3
3.9486496	5.58521	neologism	3
16.397673	0.76080537	clpt	3
14.759062	-0.19898708	gene_231507	3
8.506265	-1.0308582	achyrocline	3
5.719296	-6.2676	diverse	3
12.180915	5.2817907	126.52	3
2.6342626	-1.1735562	t1n0	3
11.538146	2.907587	gene_428767	3
16.891146	-2.4862409	nonnutrient	3
6.463334	-2.4425187	chemical_mesh_c065339	3
-0.15871118	-2.0438826	connected	3
10.1061535	9.996934	tnss	3
10.405026	1.8015327	otorrhoea	3
6.3332253	-0.085207745	bercaw	3
14.1847515	7.331472	-33.8	3
6.5699434	15.326229	homestead	3
8.193387	6.3301926	+41	3
7.1697645	5.224971	species_3072	3
5.7216635	8.661915	caudomedial	3
14.371572	6.2264786	lij	3
8.480441	2.7627683	konecny	3
0.5668594	8.908672	gene_8706	3
19.328197	5.0522165	iodination	3
14.138385	9.488976	atropinization	3
12.416042	5.926844	33.97	3
7.9345436	7.4534664	species_869066	3
9.1573	3.1288822	urrutia	3
12.08319	11.49437	plerotic	3
5.109749	8.939095	villus	3
9.974436	-0.8218694	lahner	3
9.271517	4.353953	h3k9m2	3
14.8086605	1.221668	gene_839417	3
13.705337	4.6961493	species_233271	3
7.869846	10.683998	gene_64654	3
8.261595	3.682531	diehard	3
10.38665	10.615762	gene_25703	3
18.351164	4.714255	weaving	3
18.254837	4.034206	pretype	3
10.728633	1.1668785	scoparium	3
12.649485	5.5745335	polyisocyanate	3
11.82294	3.42746	gene_8907	3
3.2771304	3.1830082	snp_rs3790844	3
0.9038209	-6.3232718	alval	3
-0.767156	0.60061723	disease_mesh_d064419	3
11.728228	5.36552	273.5	3
13.237699	4.001548	pseudotetrahedral	3
11.445146	0.25806397	dunne	3
15.258241	12.804162	simulating	3
11.930111	2.2023878	brassicaceae	3
14.4438715	6.952739	-.37	3
6.340674	10.535124	chemical_mesh_c018613	3
8.154526	-2.1922922	humeral	3
7.853269	3.639183	salmonellaenterica	3
12.026954	6.0989046	1.5g	3
5.7025533	0.3569892	chemical_mesh_c027947	3
13.466313	-0.71752775	dysregulated	3
11.079613	8.0596895	6328	3
13.685124	7.862246	82.32	3
9.687139	7.475844	gene_44505	3
5.888777	-4.976889	miriscs	3
9.821198	5.4781413	perioperation	3
11.3708105	3.355238	py861	3
18.31889	2.0919259	neuropilar	3
0.26124746	1.4431466	flagging	3
8.242145	7.2774777	c57bl/10scsn	3
8.406611	1.1100423	gene_255626	3
5.761197	4.2763824	coic	3
14.951104	-0.26335824	f2,297	3
9.312408	8.514675	exo1	3
6.300637	-1.9290079	photoablative	3
10.840972	-3.332501	-nitrilotriacetic	3
2.7249331	2.200176	thoraco	3
1.0075248	5.439333	rig	3
12.653469	-0.029033236	cghr	3
12.495975	-1.967322	1975	3
9.995621	8.975165	laos	3
9.920289	2.2863045	gene_295669	3
11.567282	7.8918214	18,750	3
3.9864678	-2.7425783	27sb	3
12.830352	8.277827	digluconate	3
3.2713938	-4.268426	socransky	3
8.752974	10.330915	xolair	3
10.157189	4.9490786	.883	3
14.964339	7.129703	scupa	3
10.146367	2.5903385	cathl	3
12.846709	-0.8867271	pcnn	3
7.603884	2.3533344	umkc	3
14.06723	-2.4630456	gene_22228	3
11.90995	14.078305	gene_10993	3
16.927088	3.2820864	hhcb	3
12.771168	1.9886042	gene_55471	3
12.267528	5.8347445	p=.70	3
14.290668	0.82908344	iiabc	3
10.448873	4.7800035	-serpin	3
12.239409	2.6501696	bessere	3
13.219683	9.171713	13.66	3
14.918292	6.316046	4.1.3	3
16.843027	5.04945	offenders	3
9.107713	4.6975183	s19p	3
1.5835627	3.9062018	p=0.76	3
8.060252	0.2617169	darrow	3
16.020967	-1.2449461	jr32	3
10.315164	1.7122369	winstead	3
4.8418236	2.2632432	gluon	3
19.233568	-0.053989675	firm	3
8.558966	1.2943355	aktaprime	3
6.3873143	2.6903462	thr10	3
16.44091	-5.3795342	gene_960	3
6.8178296	9.205829	accomplishable	3
14.055215	7.7694583	54.29	3
8.351425	2.8966436	4,950	3
15.094512	-0.9973129	newburyport	3
10.668764	-2.1053452	bikinin	3
16.404089	2.4526722	hexachlorobenzene	3
9.053022	10.546935	-sol	3
5.6527452	-1.9693835	huisgen	3
9.528165	11.71749	alamo	3
13.650391	-2.389878	1:30000	3
12.47249	-1.837106	bmv2	3
8.268385	13.139315	juggle	3
4.9482293	-0.8235094	cappelli	3
9.150114	5.9073195	hypnale	3
15.2128	3.6328483	gene_305066	3
13.491497	5.669474	61.17	3
11.642932	-2.584995	020	3
4.8378077	-4.059172	scrum	3
14.447116	-1.5736731	gene_105787;108079	3
8.730226	5.6222873	tc13	3
17.854872	4.033701	leukocoria	3
13.300054	7.455748	tripsin	3
0.5569676	4.5678186	triamine	3
3.563716	-0.97676194	gene_924	3
10.706709	2.7997167	pyrrolium	3
8.37753	0.87526417	.265	3
5.4752107	-1.8920968	st72	3
10.440626	3.1709971	bag-1s	3
10.434765	15.700758	intermediate-	3
14.553928	4.452444	s/10	3
2.2092147	-6.3942266	hsh	3
8.552481	11.6434145	3t3l1	3
13.692077	0.9550351	lebensqualitat	3
19.003845	5.8921237	mire	3
18.310673	0.68437636	biosorbe	3
5.817647	2.0257146	snp_rs1800955	3
9.397107	4.3363924	produzca	3
19.352633	8.022982	gene_838390	3
17.921173	0.001166395	mlw	3
9.281595	13.249419	bistratifie	3
15.18186	1.9092083	350v	3
11.303102	11.076152	conidiophore	3
6.0139947	-4.456104	debonde	3
11.799685	10.558352	ustekinumab	3
12.169739	-0.52304476	nicotera	3
8.884635	0.9557352	nuvare	3
4.444286	3.7619436	xyls	3
14.810845	4.897305	gene_693214	3
8.179864	11.566173	pgh2	3
11.264476	0.5117098	sivonen	3
14.052128	-5.9264994	shimming	3
9.837945	1.4954064	gene_23802	3
14.1250925	5.2258105	119.77	3
8.746038	0.15627898	aminohydrolase	3
6.7696013	-4.3537617	acrophase	3
4.283455	10.620029	kg/6	3
14.917837	1.8997318	azabicyclo	3
10.544952	0.01458005	swisspdbviewer	3
11.096027	5.0944433	5308	3
8.228034	-5.59208	tyr1138	3
18.859911	4.2829556	80:1	3
10.616463	6.344653	barbe	3
17.971354	5.104339	20/400	3
8.348472	2.7405634	hoechest	3
10.13117	3.6683898	wijaya	3
13.013909	2.0726924	azabicyclononane	3
13.216228	8.571364	36.17	3
13.433586	2.6866965	zahlreiche	3
14.438876	2.6983762	diazafluoren-9	3
14.689278	-0.88002723	gene_397583	3
11.818326	1.1900929	michela	3
12.264824	5.638889	39.70	3
4.3048415	6.4665413	zf1	3
9.080576	-4.180395	urbanised	3
8.675897	4.9997406	10:00am	3
-0.6804896	4.472782	lakowicz	3
11.440792	1.2175257	chemical_mesh_c048725	3
9.399004	9.345495	desegregation	3
8.357824	-6.5737376	mi{et1	3
14.107746	-4.9039407	nondeletional	3
10.348284	0.41837233	amotivate	3
17.507711	3.2944405	bde-183	3
9.491833	2.182363	gene_29948	3
8.436758	2.753723	transtectal	3
7.8363824	8.78937	gene_20187	3
11.124553	3.9452589	153.35	3
6.84241	-2.4451041	h3t3ph	3
2.195376	8.061344	nkcc	3
16.198065	10.875045	gene_24506	3
14.305695	4.2778864	lourmat	3
12.49084	0.3434624	-1.26	3
12.063883	-3.9182005	dilator	3
4.804454	6.9541335	extraforaminal	3
11.721112	4.6042185	electrosensitivity	3
3.3832133	3.4670901	judah	3
9.117873	1.6228154	chemical_mesh_c418727	3
9.569069	-4.3203154	crinkling	3
7.346366	5.5447145	l2n	3
11.377368	7.8034725	~410	3
5.022197	11.24386	unphosphorylatable	3
8.315759	-0.2558715	chemical_mesh_c034516	3
11.193473	8.8884325	1196	3
5.911854	6.1168513	gene_304024	3
10.635926	2.6538591	rosengart	3
16.00757	6.082168	injection(s	3
18.811096	5.8030653	indemnity	3
16.60525	2.0579374	paraptotic	3
7.3858953	1.4466299	unsaponified	3
20.459797	-2.3346267	comida	3
10.704178	3.621488	phoenixbio	3
17.245071	3.6709695	thank	3
7.9525476	-0.9173145	chlorophyllic	3
12.639306	10.929544	venomous	3
17.026703	8.299141	chemical_mesh_c035552	3
8.447402	-5.0503235	lipopeptide	3
5.084512	-4.217061	thcy	3
10.763217	3.3611975	gene_844375	3
9.371337	3.3020496	nutl	3
5.8547335	-1.6150492	uswe	3
10.167464	1.5627477	bonapace	3
0.61807483	6.162416	sret	3
4.3948274	3.158346	snp_rs3825942	3
3.8818603	4.627903	spaa	3
10.331765	1.6548464	nonproteinaceous	3
11.300029	5.1791945	111.91	3
13.949001	4.729155	gene_171093	3
6.8967395	0.13409077	chemical_mesh_c025319	3
13.289802	0.8439399	hedonist	3
10.669259	13.602933	pokkali	3
18.794361	-0.16203584	opisthokont	3
-0.793672	6.076929	mff	3
13.733271	1.9985927	benzo[1,3]dioxol-5	3
12.039185	-4.7671604	iab+	3
11.879496	0.026222277	nc0	3
6.3200827	4.2478757	r1648h;rs#_121918622	3
4.3017125	2.9385812	gene_4729	3
3.7237906	1.6312375	hematite	3
6.675337	5.0806475	species_574811	3
13.22304	5.085582	sm2000	3
9.750924	3.9370353	7829	3
9.349285	4.3200607	1,774	3
7.076981	8.411499	gene_10189	3
18.326525	0.6930379	p2r	3
13.86363	2.4072666	chemical_mesh_c096654	3
15.2301235	0.5655949	grw	3
14.077199	4.981177	13'n	3
12.688764	-3.506556	xinjiang	3
14.89643	6.9650187	gene_142680	3
9.841737	3.773087	infratentorially	3
11.683477	3.4997535	vpsg	3
10.609514	2.3703263	combat-	3
14.274069	4.2254906	phylogeny.fr	3
15.2056465	-0.12732406	anguish	3
6.6690784	7.1193204	species_7217	3
7.016183	-1.683903	-population	3
9.083775	-3.1526306	-dgfp	3
9.205695	1.5074768	rapakinin	3
9.942925	-7.050156	mess	3
14.802678	-3.2470899	11b8	3
13.579143	-7.22701	disease_mesh_d010038	3
4.8207593	-2.4115198	trip	3
1.8379309	-1.7840829	preictal	3
8.894527	-8.7041235	sd	3
9.174945	6.1289706	rtpase	3
13.09873	0.18976481	daniel	3
11.321554	13.128273	immunovision	3
12.346103	3.2535968	gene_29610	3
8.245442	5.4468074	lid2	3
12.513952	2.0120587	si2-	3
-0.32027715	1.8059219	urol	3
11.280787	8.082664	7.08	3
8.49303	-3.3408484	prognosticate	3
11.399279	3.4617894	squareroot	3
14.628028	2.1464374	nitro-1h	3
3.6439114	5.4708395	species_929715	3
4.4918017	7.3782635	/3tc	3
15.275877	-0.6941926	deltaenv	3
9.160476	-3.1770627	disease_mesh_c537502	3
7.7284474	4.5433145	clop	3
16.067747	6.9663405	snp_rs25531	3
14.746543	6.2263875	uj	3
13.622463	4.8445373	maunsell	3
8.539713	-1.0261196	cl-3	3
8.74354	8.877784	cd123high	3
15.473127	4.192207	4b-	3
7.448593	8.1140175	dinosaurian	3
2.507751	4.2398024	gene_5745	3
7.3944736	-5.983514	intracolonic	3
14.078988	10.027263	3,043	3
14.53697	-0.8364877	uninvited	3
0.5147824	7.688895	topogen	3
12.737447	11.175634	monoarthritis	3
13.027471	1.0506315	shaun	3
10.700911	4.807837	1.616	3
19.960712	5.225425	utis	3
5.785038	2.4761262	k186	3
15.50974	9.030785	scholars	3
6.4690695	-3.4408946	noxae	3
12.541804	4.082238	deployed	3
-0.16744457	5.7072415	t1dm	3
8.502723	2.4805825	0min	3
4.770991	7.8456893	indep	3
12.012165	1.9934452	behandele	3
11.875303	-1.5716267	juxtamembrane	3
6.282454	10.4733305	gene_246777	3
13.798738	-9.187064	drinking-	3
9.994023	4.7926173	pinewood	3
10.247657	4.5524917	13,227	3
11.54792	5.569873	r=0.129	3
11.8874035	7.405354	gene_16456	3
21.058908	8.90482	chemical_mesh_c008536	3
15.437879	-6.054831	prevail	3
3.8266041	-1.6380659	colorectum	3
-0.8391104	13.279984	integration	3
11.424102	-1.1248418	binik	3
3.0575032	8.816185	gene_281605	3
19.834707	7.6209598	tah	3
4.106777	2.267588	tsa1	3
13.563665	1.2081983	jvo	3
2.498824	0.67949915	unc-51	3
0.31678912	-0.77506477	hydrotropic	3
17.067945	8.864126	myoblast	3
9.668417	-3.7483237	gravimeter	3
9.71869	-1.1911917	species_408129	3
7.187506	4.121963	aqf	3
10.081342	0.5460432	gene_838128	3
12.950826	0.3231831	portier	3
11.108805	3.7741501	nutri	3
10.787998	3.4278421	vx-745	3
9.613243	-1.1330156	husa	3
10.756653	3.0199258	chemical_mesh_c021249	3
9.415252	8.476914	fujioka	3
11.18706	-0.007533408	gene_171518	3
7.4170237	7.35011	gene_259191	3
